t,x_true,y_white,y_bias,y_drift,y_quant,y_late,y_drop,y_out,y_combo
7.390000000000000568e+00,-1.570566834767068931e+00,-1.565075566349269254e+00,-7.704413338885600648e-01,-1.575102871652502845e+00,-1.500000000000000000e+00,-1.179504987164584906e-01,-1.540329553646899496e+00,-1.546790073095518192e+00,0.000000000000000000e+00
7.400000000000000355e+00,-1.578250345259200937e+00,-1.683376134450688344e+00,-8.393777566342743857e-01,-1.334900226737945506e+00,-1.600000000000000089e+00,-3.648913930516589632e-01,-1.571956210480162763e+00,-1.563173058598873011e+00,-1.000000000000000056e-01
7.410000000000000142e+00,-1.580300016755360915e+00,-1.602034485381099937e+00,-1.159394300468368666e+00,-1.506254155751884038e+00,-1.700000000000000178e+00,-4.881230642281368381e-01,-1.501085698375828947e+00,-1.561717490967263089e+00,-3.000000000000000444e-01
7.419999999999999929e+00,-1.577049666121930871e+00,-1.539995928392411617e+00,-1.221733336187576402e+00,-1.508511546623199528e+00,-1.500000000000000000e+00,-5.741318147570124708e-01,-1.600618808962257500e+00,-1.697065190470036011e+00,-3.000000000000000444e-01
7.429999999999999716e+00,-1.568881475654252178e+00,-1.471706735134409527e+00,-1.071882268627478707e+00,-1.510305593495019361e+00,-1.600000000000000089e+00,-5.697803269216280553e-01,-1.610202850511550210e+00,-1.598564263970277510e+00,-4.000000000000000222e-01
7.440000000000000391e+00,-1.556221964865263763e+00,-1.389569613735527565e+00,-8.941337589585647283e-01,-1.588335462417786559e+00,-1.600000000000000089e+00,-7.086434454352976697e-01,-1.543493361544102882e+00,-1.510020879067506261e+00,-6.000000000000000888e-01
7.450000000000000178e+00,-1.539537517132436584e+00,-1.543340517969301384e+00,-7.764703434318726005e-01,-1.587095680891153382e+00,-1.500000000000000000e+00,-9.149000930210177129e-01,-1.552421213912146936e+00,-1.447674174199731878e+00,nan
7.459999999999999964e+00,-1.519329506455491474e+00,-1.696852742092743282e+00,-9.578216241203457715e-01,-1.413096509990738658e+00,-1.500000000000000000e+00,-9.910365884365230915e-01,-1.500632425256833269e+00,-1.570073103606921538e+00,-7.000000000000000666e-01
7.469999999999999751e+00,-1.496129073613652327e+00,-1.291086240271884567e+00,-8.696995310832675852e-01,-1.536896770042470717e+00,-1.500000000000000000e+00,-9.657424019884347510e-01,-1.491554580659857798e+00,-1.471271484475337177e+00,-8.000000000000000444e-01
7.480000000000000426e+00,-1.470491604550695053e+00,-1.453600976445679871e+00,-9.455057036301206530e-01,-1.532569333167591363e+00,-1.400000000000000133e+00,-1.097848325311414186e+00,-1.427270075947065342e+00,-1.455626030857099629e+00,-9.000000000000000222e-01
7.490000000000000213e+00,-1.442990966821139365e+00,-1.562967106823006658e+00,-1.004106802503802909e+00,-1.496808560341257754e+00,-1.500000000000000000e+00,-1.203797428777587664e+00,-1.434756222606618614e+00,-1.496870879135136390e+00,-1.100000000000000089e+00
7.500000000000000000e+00,-1.414213562373097144e+00,-1.140034283929277859e+00,-5.719367532038286406e-01,-1.390777824423760745e+00,-1.400000000000000133e+00,-1.265552993746432708e+00,-1.418927316010337059e+00,-1.414997805975219958e+00,-1.100000000000000089e+00
7.509999999999999787e+00,-1.384752256795977132e+00,-1.326219317965586120e+00,-4.371260978199903446e-01,-1.609696732121280061e+00,-1.400000000000000133e+00,-1.322969314397696383e+00,-1.392141507501829967e+00,-1.367154984353068148e+00,-1.100000000000000089e+00
7.520000000000000462e+00,-1.355200246407705755e+00,-1.209823046385723577e+00,-7.816002225605322984e-01,-1.294621243434818325e+00,-1.300000000000000044e+00,-1.446167748636449701e+00,-1.343003751323141204e+00,-1.311612486357059737e+00,-1.300000000000000044e+00
7.530000000000000249e+00,-1.326144925182008105e+00,-1.662816502679694386e+00,-8.841880430618804798e-01,-1.322005864201228675e+00,-1.300000000000000044e+00,-1.452192671362553256e+00,-1.320807346556528650e+00,-1.310385155351821984e+00,-1.200000000000000178e+00
7.540000000000000036e+00,-1.298161813516375718e+00,-1.421254931931791088e+00,-5.667395311709211292e-01,-1.055952586613775113e+00,-1.400000000000000133e+00,-1.456019232040279388e+00,-1.330525576752134009e+00,-1.283445490219160767e+00,-1.200000000000000178e+00
7.549999999999999822e+00,-1.271808610215631630e+00,-8.688935136068860476e-01,-9.580125466670461609e-01,-1.159070600630557557e+00,-1.200000000000000178e+00,-1.450574615087284025e+00,-1.267002358782687521e+00,-1.245527398009363296e+00,-1.400000000000000133e+00
7.560000000000000497e+00,-1.247619427819614657e+00,-1.146333819985755342e+00,-9.074921325341742673e-01,-1.351135788706396390e+00,-1.300000000000000044e+00,-1.479509307312605104e+00,-1.336367315493227181e+00,-1.140311186805167187e+00,-1.300000000000000044e+00
7.570000000000000284e+00,-1.226099269551135240e+00,-1.128584608973217884e+00,-5.943374740107566501e-01,-9.569066419092244757e-01,-1.200000000000000178e+00,-1.611697737758538862e+00,-1.187738547769470410e+00,-1.207485202439597671e+00,-1.500000000000000000e+00
7.580000000000000071e+00,-1.207718803718158762e+00,-1.347795338235296070e+00,-2.465943289548381268e-01,-1.125868489531048011e+00,-1.200000000000000178e+00,-1.526588725927582324e+00,-1.207561846595443855e+00,-1.200830640281606687e+00,-1.400000000000000133e+00
7.589999999999999858e+00,-1.192909488399356732e+00,-1.219264961066675035e+00,-6.657105756673151742e-01,-1.225744762181205871e+00,-1.200000000000000178e+00,-1.636418439899306021e+00,-1.196032045934116494e+00,-1.174306653907652320e+00,nan
7.600000000000000533e+00,-1.182059095702820084e+00,-1.107351842028752920e+00,-5.673287643855758899e-01,-1.049303212907260141e+00,-1.300000000000000044e+00,-1.502902504629252789e+00,-1.161131770789493256e+00,-1.167991295851223077e+00,-1.400000000000000133e+00
7.610000000000000320e+00,-1.175507680851509251e+00,-1.189618144823767709e+00,-2.682253286248926782e-01,-1.213120428691640162e+00,-1.300000000000000044e+00,-1.545846766260916549e+00,-1.208158454028203765e+00,-1.187483469016280546e+00,-1.400000000000000133e+00
7.620000000000000107e+00,-1.173544036855012296e+00,-1.195415339453194559e+00,-8.024890200872550894e-01,-9.677171960157379127e-01,-1.300000000000000044e+00,-1.494951500925134846e+00,-1.213142017062912803e+00,-1.136398127446353934e+00,-1.300000000000000044e+00
7.629999999999999893e+00,-1.176402670622277435e+00,-1.525949950714291958e+00,-8.803000643456011520e-01,-1.285976845125037960e+00,-1.200000000000000178e+00,-1.560888601291745559e+00,-1.261717587216802716e+00,-1.203543245588059252e+00,-1.300000000000000044e+00
7.640000000000000568e+00,-1.184261331102366421e+00,-1.343002245652476390e+00,-1.547574703254935846e-01,-1.240229358961515649e+00,-1.200000000000000178e+00,-1.614313806510912386e+00,-1.178530505321274013e+00,-1.240857926159714797e+00,-1.400000000000000133e+00
7.650000000000000355e+00,-1.197239114464267562e+00,-1.287182610179223197e+00,-3.945802578404030148e-01,-1.177322554981183655e+00,-1.300000000000000044e+00,-1.503580218186417516e+00,-1.199122165237112680e+00,-1.169284620657289997e+00,-1.400000000000000133e+00
7.660000000000000142e+00,-1.215395165497879848e+00,-1.103152059373584404e+00,-6.897983603793236274e-01,-1.119933975280900995e+00,-1.200000000000000178e+00,-1.521517595585693439e+00,-1.232499229659971940e+00,-1.252149364143239962e+00,-1.400000000000000133e+00
7.669999999999999929e+00,-1.238727988395804669e+00,-1.136099142808207674e+00,-5.331178071797115781e-01,-1.082087029150009538e+00,-1.200000000000000178e+00,-1.503452936398905093e+00,-1.160445455772876056e+00,-1.216389913314449789e+00,-1.300000000000000044e+00
7.679999999999999716e+00,-1.267175373920111925e+00,-1.270553148356061257e+00,-4.845817668857486660e-01,-1.281038970747081729e+00,-1.300000000000000044e+00,-1.529917045418238697e+00,nan,-1.257644112607843034e+00,-1.300000000000000044e+00
7.690000000000000391e+00,-1.300614943732080420e+00,-1.445986314521460647e+00,-7.493436167831724060e-01,-1.358922082177563162e+00,-1.300000000000000044e+00,-1.357649114958691561e+00,-1.230134323945284880e+00,-1.319096052029732791e+00,-1.200000000000000178e+00
7.700000000000000178e+00,-1.338865306428840052e+00,-1.484422122355031126e+00,-2.378584801151656380e-01,-1.384903949220114727e+00,-1.300000000000000044e+00,-1.397471261221593597e+00,-1.389955780298198995e+00,-1.322584285811334359e+00,-1.200000000000000178e+00
7.709999999999999964e+00,-1.381687813651869767e+00,-1.333861561197769552e+00,-1.101701459515648907e+00,-1.277995555705917052e+00,-1.300000000000000044e+00,-1.334596123393695599e+00,-1.363174625456892830e+00,-1.385755386865496819e+00,-1.300000000000000044e+00
7.719999999999999751e+00,-1.428788898570759525e+00,-1.700105161822290878e+00,-5.069177702930036666e-01,-1.273950531116003981e+00,-1.400000000000000133e+00,-1.306168834748747010e+00,-1.508297008479901002e+00,-1.450944359971669373e+00,-1.100000000000000089e+00
7.730000000000000426e+00,-1.479822973162797206e+00,-1.525814156780148867e+00,-7.987344100766539112e-01,-1.615668942713403444e+00,-1.400000000000000133e+00,-1.343460826095398630e+00,-1.506458531601085893e+00,-1.481594268007351722e+00,-1.000000000000000000e+00
7.740000000000000213e+00,-1.534395855064320191e+00,-1.599043692825685703e+00,-8.937329800520842360e-01,-1.428596502756026343e+00,-1.500000000000000000e+00,-1.231254995218890480e+00,-1.593028639237898503e+00,-1.572954648581355919e+00,-1.100000000000000089e+00
7.750000000000000000e+00,-1.592068689419867678e+00,-1.645270902271581015e+00,-9.363473367226622379e-01,-1.383326707407848577e+00,-1.500000000000000000e+00,-1.264792063568414671e+00,-1.598195289970107069e+00,-1.627243587501880917e+00,-1.100000000000000089e+00
7.759999999999999787e+00,-1.652362326154925620e+00,-1.324642779014119531e+00,-1.174346124166063321e+00,-1.560295828765244419e+00,-1.500000000000000000e+00,-1.215766516866644054e+00,-1.636799838011685271e+00,-1.634016862850783625e+00,-1.000000000000000000e+00
7.770000000000000462e+00,-1.714762108496826754e+00,-1.746446771746769100e+00,-1.148944459217796421e+00,-1.682936016855606676e+00,-1.600000000000000089e+00,-1.260279352129179298e+00,-1.669285207414510142e+00,-1.701180751155101145e+00,-1.100000000000000089e+00
7.780000000000000249e+00,-1.778723024413666254e+00,-1.610107220742857059e+00,-1.272672665163008032e+00,-1.643876973449571510e+00,-1.700000000000000178e+00,-1.169283509364599905e+00,-1.760548845031331133e+00,-1.719970661233908293e+00,-1.100000000000000089e+00
7.790000000000000036e+00,-1.843675168974294287e+00,-1.529008771023554036e+00,-1.524458308216540603e+00,-1.666789572182435952e+00,-1.900000000000000133e+00,-1.228482546333334646e+00,-1.773423945677843339e+00,-1.859824554399963414e+00,-1.000000000000000000e+00
7.799999999999999822e+00,-1.909029462490369200e+00,-1.809632686895479514e+00,-1.188058645766550736e+00,-1.820550826370787689e+00,-1.900000000000000133e+00,-1.100459691541996854e+00,-1.897511809860260135e+00,-1.858321715567188726e+00,-1.000000000000000000e+00
7.810000000000000497e+00,-1.974183566716863236e+00,-1.976974384219105652e+00,-1.633594536857639667e+00,-2.005431811414648990e+00,-2.000000000000000000e+00,-1.184673772179752671e+00,-1.895795893986454983e+00,-1.987021939087679101e+00,-1.000000000000000000e+00
7.820000000000000284e+00,-2.038527939384816801e+00,-2.291503202918639737e+00,-1.626347789057736248e+00,-1.901785895184448627e+00,-1.900000000000000133e+00,-1.262097214246993282e+00,-2.026028710368522834e+00,-2.008775867357907696e+00,-1.000000000000000000e+00
7.830000000000000071e+00,-2.101451965941591560e+00,-1.781961538303469039e+00,-1.114473205704111791e+00,-1.791293155220766931e+00,-2.100000000000000089e+00,-1.096181215176613044e+00,-2.104542393628671348e+00,-2.101721759029362868e+00,-1.100000000000000089e+00
7.839999999999999858e+00,-2.162350106591572008e+00,-2.386820100281795032e+00,-1.661941698819690005e+00,-2.001041139909887967e+00,-2.200000000000000178e+00,-1.238999497324820842e+00,-2.119659581235636026e+00,-2.197627082543736066e+00,-1.000000000000000000e+00
7.850000000000000533e+00,-2.220627996574131124e+00,-2.631173566444557022e+00,-1.314430506589978398e+00,-2.074459151894610276e+00,-2.300000000000000266e+00,-1.213714810141462541e+00,-2.342022559545116955e+00,-2.284215363750386363e+00,-8.000000000000000444e-01
7.860000000000000320e+00,-2.275708438085166652e+00,-2.067599462685878464e+00,-1.411986409288219280e+00,-2.322215872595069897e+00,-2.400000000000000355e+00,-1.211667628520344930e+00,-2.295941243861634451e+00,-2.286063005490245992e+00,-1.000000000000000000e+00
7.870000000000000107e+00,-2.327037223341070771e+00,-2.623453984804457129e+00,-1.682425767215056878e+00,-2.317121101966449714e+00,-2.400000000000000355e+00,-1.227687873510732830e+00,-2.284235046293423554e+00,-2.356121589028275398e+00,-1.000000000000000000e+00
7.879999999999999893e+00,-2.374088729986455704e+00,-2.617782514968025165e+00,-1.463606992293708497e+00,-2.256473385479200289e+00,-2.400000000000000355e+00,-1.256205777168847515e+00,-2.400920242762601298e+00,-2.325643753564004435e+00,-1.100000000000000089e+00
7.890000000000000568e+00,-2.416371232343960340e+00,-2.564212262429709455e+00,-1.926952393779128858e+00,-2.321289258420592638e+00,-2.400000000000000355e+00,-1.276509201507082247e+00,-2.449810131293488791e+00,-2.378845384727694690e+00,-1.100000000000000089e+00
7.900000000000000355e+00,-2.453431874871634832e+00,-2.696227449044681812e+00,-2.027542938652706184e+00,-2.418612746364441790e+00,-2.400000000000000355e+00,-1.271328494798837028e+00,-2.361510338004738863e+00,-2.414973470436408309e+00,-1.000000000000000000e+00
7.910000000000000142e+00,-2.484861257602165363e+00,-2.926038908516126025e+00,-1.976552464309246249e+00,-2.644568643615007097e+00,-2.500000000000000000e+00,-1.434319033896473083e+00,-2.437045193300648727e+00,-2.533644992766101556e+00,-1.200000000000000178e+00
7.919999999999999929e+00,-2.510297587254271878e+00,-2.479855382658870955e+00,-1.981008914078914884e+00,-2.493109539734653879e+00,-2.700000000000000178e+00,-1.419319203313247568e+00,-2.510610660082106094e+00,-2.571893918206293428e+00,-1.400000000000000133e+00
7.930000000000000604e+00,-2.529430352090312528e+00,-2.441310003761908209e+00,-1.831002341318638038e+00,-2.415825578059366929e+00,-2.600000000000000089e+00,-1.451413773793182704e+00,-2.553544797522970367e+00,-2.562905465006342087e+00,-1.300000000000000044e+00
7.940000000000000391e+00,-2.542003483401085617e+00,-2.399963764501132246e+00,-1.553655095513996054e+00,-2.205692861320084130e+00,-2.500000000000000000e+00,-1.526469854065904075e+00,-2.507545248058569154e+00,-2.523597392104055537e+00,-1.500000000000000000e+00
7.950000000000000178e+00,-2.547817971680744531e+00,-2.562926538091953699e+00,-2.114504953469518611e+00,-2.460790383243798729e+00,-2.500000000000000000e+00,-1.625369665600513436e+00,-2.536080347383808054e+00,-2.586202374606891397e+00,-1.400000000000000133e+00
7.959999999999999964e+00,-2.546733911059058553e+00,-2.635956284789815474e+00,-2.002492556779094990e+00,-2.476566193830772811e+00,-2.500000000000000000e+00,-1.600090526772530053e+00,-2.528350740002283992e+00,-2.509891440843963650e+00,-1.500000000000000000e+00
7.969999999999999751e+00,-2.538671951329549259e+00,-2.654289057135274188e+00,-1.944585648096449626e+00,-2.345789923065364935e+00,-2.600000000000000089e+00,-1.745712899621522096e+00,-2.585657993572569868e+00,-2.508594667036783132e+00,-1.600000000000000089e+00
7.980000000000000426e+00,-2.523614142892025569e+00,-2.291343725703013146e+00,-1.872219043035812769e+00,-2.493654607910416487e+00,-2.500000000000000000e+00,-1.769958917085147077e+00,-2.589863684171898051e+00,-2.537876924411424540e+00,-1.500000000000000000e+00
7.990000000000000213e+00,-2.501604166056160761e+00,-2.344210811153102814e+00,-1.967454564898430958e+00,-2.467157173979028340e+00,-2.400000000000000355e+00,-1.833485914797543304e+00,-2.522128115710368323e+00,-2.578365431395271745e+00,-1.600000000000000089e+00
8.000000000000000000e+00,-2.472746942367400003e+00,-2.570713466431901129e+00,-1.602407957800936478e+00,-2.371768839273636242e+00,-2.300000000000000266e+00,-1.867940617402465753e+00,-2.493921727941412758e+00,-2.488088541659697839e+00,-1.700000000000000178e+00
8.009999999999999787e+00,-2.437207631854652057e+00,-2.386462448246369661e+00,-1.916744463852814162e+00,-2.338154332891352993e+00,-2.500000000000000000e+00,-2.001160720543381455e+00,-2.509618552163979555e+00,-2.432028884488982357e+00,-1.700000000000000178e+00
8.019999999999999574e+00,-2.395210026298100203e+00,-2.641172921614771685e+00,-1.982717463895477650e+00,-2.275579020542786601e+00,-2.400000000000000355e+00,-2.046625559505506953e+00,-2.399863952930535227e+00,-2.366435152017067889e+00,-1.800000000000000044e+00
8.029999999999999361e+00,-2.347034354712350002e+00,-2.258279079355950625e+00,-1.414671718602097172e+00,-2.211492099576468640e+00,-2.100000000000000089e+00,-2.073187585018373635e+00,-2.466912205940699820e+00,-2.389886765429274806e+00,-1.800000000000000044e+00
8.040000000000000924e+00,-2.293014523173401820e+00,-2.518190906662085116e+00,-1.414565635284559253e+00,-2.205552375091118567e+00,-2.300000000000000266e+00,-2.188320183975736910e+00,-2.346982264266375573e+00,-2.317022873561975782e+00,-1.900000000000000133e+00
8.050000000000000711e+00,-2.233534816828099068e+00,-2.274142247614360457e+00,-1.636676215179214910e+00,-2.229480355782194057e+00,-2.100000000000000089e+00,-2.173103110783712211e+00,-2.257743712816031589e+00,-2.208892873308781812e+00,nan
8.060000000000000497e+00,-2.169026097353166538e+00,-2.227366558767175597e+00,-1.745582721150775951e+00,-2.133872569321260571e+00,-2.100000000000000089e+00,-2.256236311263237315e+00,-2.168436209213328691e+00,-2.153627410438937240e+00,-2.000000000000000000e+00
8.070000000000000284e+00,-2.099961534224216830e+00,-2.645860487047623000e+00,-1.467760034845168926e+00,-1.993376069969046593e+00,-2.200000000000000178e+00,-2.340154298450873416e+00,-2.075903089219426345e+00,-2.020110914475878872e+00,-2.200000000000000178e+00
8.080000000000000071e+00,-2.026851912860465177e+00,-1.905548252095773165e+00,-1.282775847964388261e+00,-2.021873442565362389e+00,-2.100000000000000089e+00,-2.427816077066704992e+00,-2.042825610245048384e+00,-2.037293841757457535e+00,-2.300000000000000266e+00
8.089999999999999858e+00,-1.950240566981730206e+00,-1.968551166158688082e+00,-1.038038615448941826e+00,-1.983671560136548218e+00,-1.900000000000000133e+00,-2.415662257664947798e+00,-1.919434816024727652e+00,-1.910828396199534485e+00,-2.300000000000000266e+00
8.099999999999999645e+00,-1.870697986306805616e+00,-2.039357854134650871e+00,-9.402853347126309824e-01,-1.784726131515684155e+00,-1.800000000000000044e+00,-2.433236239470229823e+00,-1.906285937877874703e+00,-1.912131248704522113e+00,-2.200000000000000178e+00
8.109999999999999432e+00,-1.788816153999099656e+00,-1.945040423952238751e+00,-1.242011928687341227e+00,-2.009934537874256577e+00,-1.800000000000000044e+00,-2.520532449470879843e+00,-1.766691348796903371e+00,-1.758827716382611372e+00,-2.300000000000000266e+00
8.120000000000000995e+00,-1.705202670992140179e+00,-1.739370429140143726e+00,-1.085155632360663480e+00,-1.584446929938116089e+00,-1.700000000000000178e+00,-2.472517153047725014e+00,-1.655295821535889278e+00,-1.735029193447973128e+00,-2.400000000000000355e+00
8.130000000000000782e+00,-1.620474726478135841e+00,-1.667376533924081805e+00,-1.054144191309083434e+00,-1.575250236959691019e+00,-1.600000000000000089e+00,-2.532431477329996294e+00,-1.524015453815761312e+00,-1.658733940718718047e+00,-2.400000000000000355e+00
8.140000000000000568e+00,-1.535252975393726738e+00,-1.460307129975605633e+00,-9.183455973285213902e-01,-1.544913720723558592e+00,-1.600000000000000089e+00,-2.488657978419751338e+00,-1.571762950520666058e+00,-1.559281407240153516e+00,-2.300000000000000266e+00
8.150000000000000355e+00,-1.450155384675268833e+00,-1.435104127132528218e+00,-9.348437338864455937e-01,-1.459278825272203539e+00,-1.600000000000000089e+00,-2.554110782859281059e+00,-1.404763322541177306e+00,-1.460845476967121304e+00,-2.300000000000000266e+00
8.160000000000000142e+00,-1.365791110368531402e+00,-1.259611019306506430e+00,-8.324944488272878473e-01,-1.376334893528716075e+00,-1.200000000000000178e+00,-2.629160892934612193e+00,-1.300736592662184776e+00,-1.399979539868422052e+00,-2.300000000000000266e+00
8.169999999999999929e+00,-1.282754467365175621e+00,-1.248718028572575189e+00,-7.087082952201972930e-01,-1.157472406388485808e+00,-1.100000000000000089e+00,-2.543223317644302206e+00,-1.252818182481135301e+00,-1.267924593831838198e+00,-2.400000000000000355e+00
8.179999999999999716e+00,-1.201619052600667814e+00,-1.492939653001300382e+00,-5.736114316179968808e-01,-1.225321575784817041e+00,-1.100000000000000089e+00,-2.589340898179525396e+00,-1.262462658958256156e+00,-1.224736681801621430e+00,-2.400000000000000355e+00
8.189999999999999503e+00,-1.122932080997290916e+00,-1.415610657464375866e+00,-8.776457142112754628e-01,-1.015953917064558398e+00,-1.200000000000000178e+00,-2.482408595701150134e+00,-1.025032596803413076e+00,-1.173563858831332851e+00,-2.200000000000000178e+00
8.199999999999999289e+00,-1.047208991285620616e+00,-9.680354861569149261e-01,-5.213444543287329980e-01,-9.942033751372910677e-01,-1.000000000000000000e+00,-2.459490157357801188e+00,-1.103840557617168372e+00,-1.050427589872872325e+00,-2.300000000000000266e+00
8.210000000000000853e+00,-9.749283761111762203e-01,-9.105042398654862312e-01,-2.227423761726678719e-01,-9.477623865781680257e-01,-1.100000000000000089e+00,-2.544676674489898982e+00,-1.028009348508744480e+00,-9.374440301541990817e-01,-2.200000000000000178e+00
8.220000000000000639e+00,-9.065272875566328104e-01,-9.208789868513986843e-01,-2.114708910564372935e-01,-8.163026505569793700e-01,-1.000000000000000000e+00,-2.427480949552704548e+00,-9.559789753206284768e-01,-8.899369065923748989e-01,-2.200000000000000178e+00
8.230000000000000426e+00,-8.423969654170765375e-01,-1.115118153506660992e+00,-9.807780040542671274e-02,-8.845015542132834696e-01,-7.000000000000000666e-01,-2.298745811974901798e+00,-8.459263778660049971e-01,-7.844118873717761398e-01,-2.200000000000000178e+00
8.240000000000000213e+00,-7.828790312959543751e-01,-9.359286569514123633e-01,-2.861289456651930352e-02,-4.725157187921936730e-01,-9.000000000000000222e-01,-2.257281097850113216e+00,nan,-7.647022161663104001e-01,-2.300000000000000266e+00
8.250000000000000000e+00,-7.282621868832775958e-01,-9.018627851710772081e-01,-1.542539192015181249e-02,-6.420023274665017654e-01,-8.000000000000000444e-01,-2.201052472056437281e+00,-7.717622113618594071e-01,-8.127557801897095091e-01,-2.000000000000000000e+00
8.259999999999999787e+00,-6.787794496853351012e-01,-5.595400633951177483e-01,1.358139721108352349e-01,-6.681793158490275664e-01,-6.000000000000000888e-01,-2.151160686810277500e+00,-6.739672116739500174e-01,-6.568984745920328772e-01,-1.900000000000000133e+00
8.269999999999999574e+00,-6.346059540463385718e-01,-8.072011831260691439e-01,-2.245972763132232305e-02,-7.530005037087812436e-01,-6.000000000000000888e-01,-2.167337496809240704e+00,-6.094713579766869449e-01,-5.343959122200311329e-01,-1.900000000000000133e+00
8.279999999999999361e+00,-5.958573395927538874e-01,-8.771574681540437179e-01,-2.312347108954729280e-01,-6.007623823168271038e-01,-6.000000000000000888e-01,-2.097754004459984944e+00,-5.935468995504399325e-01,-6.244283990836068110e-01,-1.900000000000000133e+00
8.290000000000000924e+00,-5.625887432977944025e-01,-7.327593292696509275e-01,2.925084650560107469e-01,-6.036041645423994018e-01,-6.000000000000000888e-01,-1.862136736092798284e+00,-5.660339804423361043e-01,-5.226158775532678824e-01,nan
8.300000000000000711e+00,-5.347944052670475790e-01,-4.858784995456559841e-01,1.418838198830610353e-01,-5.784855265989852224e-01,-6.000000000000000888e-01,-1.930630354062241372e+00,-5.431334158384889532e-01,-5.855918653346794400e-01,-1.700000000000000178e+00
8.310000000000000497e+00,-5.124078921471576509e-01,-2.112022208254993871e-01,-2.461775818754636802e-01,-5.346758418794508305e-01,-7.000000000000000666e-01,-1.744222163013949833e+00,-4.904169661066358210e-01,-4.191212026586596529e-01,-1.600000000000000089e+00
8.320000000000000284e+00,-4.953029358219187550e-01,-6.051755089678734212e-01,2.796205351243100656e-01,-2.848692818973464491e-01,-5.000000000000000000e-01,-1.663777252086108049e+00,-4.838234785575840080e-01,-4.781537494414268563e-01,-1.600000000000000089e+00
8.330000000000000071e+00,-4.832948788452965383e-01,-2.727694081092835732e-01,2.794245196338750459e-01,-3.810825514668443326e-01,-5.000000000000000000e-01,-1.655959031739743459e+00,-5.053637480300150475e-01,-4.691656790080475647e-01,-1.500000000000000000e+00
8.339999999999999858e+00,-4.761427119331779756e-01,-5.760420964062868965e-01,-1.291328446735851565e-01,-3.345820887193255988e-01,-4.000000000000000222e-01,-1.536136203682480605e+00,-4.425478261999418739e-01,-4.092281701018123385e-01,-1.400000000000000133e+00
8.349999999999999645e+00,-4.735516828556709523e-01,-5.699923311484339505e-01,2.179431980209227127e-01,-4.198115588757024841e-01,-4.000000000000000222e-01,-1.446915248386818620e+00,-5.490302643091203860e-01,-5.413679352983153947e-01,-1.200000000000000178e+00
8.359999999999999432e+00,-4.751764503007489537e-01,-6.545415123928459700e-01,1.215623633006688437e-01,-5.547510620309723528e-01,-6.000000000000000888e-01,-1.352707214670715308e+00,-3.620109532117505302e-01,-4.374348700037028470e-01,-1.200000000000000178e+00
8.370000000000000995e+00,-4.806247507758393267e-01,-3.344178012960571378e-01,1.973125118035934100e-01,-4.703151544961916009e-01,-5.000000000000000000e-01,-1.321168500585702343e+00,-4.770876990859348465e-01,-5.192798929943157615e-01,-1.200000000000000178e+00
8.380000000000000782e+00,-4.894615414321358826e-01,-5.954350650087651964e-01,2.235541472306340482e-03,-5.468260265165079126e-01,-5.000000000000000000e-01,-1.221490951661971192e+00,-5.283683757117046964e-01,-3.870454494698172820e-01,-1.000000000000000000e+00
8.390000000000000568e+00,-5.012135768898422494e-01,-3.233561319632719533e-01,4.375225002204474190e-01,-4.543414078953288415e-01,-5.000000000000000000e-01,-1.176291979723127490e+00,-5.157132846723718744e-01,-5.214720714864908846e-01,-1.000000000000000000e+00
8.400000000000000355e+00,-5.153743737585478879e-01,-6.045561609926732860e-01,-9.851335917046333268e-02,-4.657482473608494100e-01,-5.000000000000000000e-01,-1.036847921620902779e+00,-5.011562983861864717e-01,-6.044750131503540125e-01,-8.000000000000000444e-01
8.410000000000000142e+00,-5.314095126316799034e-01,-1.950903627271632912e-01,-1.362024736522423618e-01,-3.238952857339961744e-01,-5.000000000000000000e-01,-9.455145597880852959e-01,-5.438266099641118068e-01,-6.045082462506289334e-01,-8.000000000000000444e-01
8.419999999999999929e+00,-5.487622239247158529e-01,-5.131879161805414924e-01,-3.199924597391860803e-02,-6.494057243841798721e-01,-6.000000000000000888e-01,-9.132129771189678724e-01,-5.900694185984709517e-01,-5.926741188867452603e-01,-7.000000000000000666e-01
8.429999999999999716e+00,-5.668592010602422349e-01,-5.633459887618358364e-01,2.552963939468817431e-02,-4.613456245655402910e-01,-5.000000000000000000e-01,-7.817014136329121232e-01,-5.491134762139107117e-01,-5.776261286206376688e-01,-7.000000000000000666e-01
8.439999999999999503e+00,-5.851165822059506416e-01,-8.275143212148652339e-01,-9.712405803197726728e-02,-6.088965944733155666e-01,-6.000000000000000888e-01,-7.498847967616690813e-01,-5.897738667780133559e-01,-5.968921307019666722e-01,-6.000000000000000888e-01
8.449999999999999289e+00,-6.029460400693266164e-01,-3.534150334150781836e-01,2.923012050954518770e-01,-5.678649267885760299e-01,-7.000000000000000666e-01,-7.649444922440576944e-01,-6.611494818299276099e-01,-5.688256062367998966e-01,-5.000000000000000000e-01
8.460000000000000853e+00,-6.197609181604473161e-01,-5.653464077364778184e-01,-2.198700309382818352e-01,-7.112996625286691632e-01,-6.000000000000000888e-01,-7.370656759704844463e-01,-5.090669098770523870e-01,-7.108012418356258744e-01,-5.000000000000000000e-01
